time,bits
2021-09-15 06:39:03,15680984
2021-09-15 06:39:33,22941480
2021-09-15 06:40:03,21874672
2021-09-15 06:40:33,7195320
2021-09-15 06:41:03,4053152
2021-09-15 06:41:33,3355744
2021-09-15 06:42:03,4805128
2021-09-15 06:42:33,3796864
2021-09-15 06:43:03,1970592
2021-09-15 06:43:33,943136
2021-09-15 06:44:03,1898440
2021-09-15 06:44:33,35911984
2021-09-15 06:45:03,12020760
2021-09-15 06:45:33,13828552
2021-09-15 06:46:03,1438032
2021-09-15 06:46:33,1036744
2021-09-15 06:47:03,3151304
2021-09-15 06:47:33,5980232
2021-09-15 06:48:03,5647848
2021-09-15 06:48:33,9134776
2021-09-15 06:49:03,3562888
2021-09-15 06:49:33,9168608
2021-09-15 06:50:03,2540144
2021-09-15 06:50:33,14653328
2021-09-15 06:51:03,27603056
2021-09-15 06:51:33,47619856
2021-09-15 06:52:03,34710624
2021-09-15 06:52:33,64093232
2021-09-15 06:53:03,60983752
2021-09-15 06:53:33,32727336
2021-09-15 06:54:03,21639768
2021-09-15 06:54:33,8143296
2021-09-15 06:55:03,9557072
2021-09-15 06:55:33,27227344
2021-09-15 06:56:03,7836496
2021-09-15 06:56:33,2035104
2021-09-15 06:57:03,13562744
2021-09-15 06:57:33,6183232
2021-09-15 06:58:03,3029416
2021-09-15 06:58:33,3289768
2021-09-15 06:59:03,14151784
2021-09-15 06:59:33,14213904
2021-09-15 07:00:03,13609064
2021-09-15 07:00:33,20959552
2021-09-15 07:01:03,25470776
2021-09-15 07:01:33,18802040
2021-09-15 07:02:04,2354344
2021-09-15 07:02:34,24467368
2021-09-15 07:03:07,33522648
2021-09-15 07:03:33,12765480
2021-09-15 07:04:33,13061888
2021-09-15 07:05:03,14116272
2021-09-15 07:05:33,29982448
2021-09-15 07:06:03,57864184
2021-09-15 07:06:33,17269584
2021-09-15 07:07:03,21995096
2021-09-15 07:07:33,17900488
2021-09-15 07:08:03,18521040
2021-09-15 07:08:33,12154480
2021-09-15 07:09:03,2840424
2021-09-15 07:09:33,7018672
2021-09-15 07:10:03,9455376
2021-09-15 07:10:33,24080480
2021-09-15 07:11:03,27456792
2021-09-15 07:11:33,21891472
2021-09-15 07:12:03,24757320
2021-09-15 07:12:33,28631336
2021-09-15 07:13:03,25199376
2021-09-15 07:13:33,14247824
2021-09-15 07:14:03,19104280
2021-09-15 07:14:33,17096800
2021-09-15 07:15:03,6850640
2021-09-15 07:15:33,11309096
2021-09-15 07:16:03,11156584
2021-09-15 07:16:33,21905816
2021-09-15 07:17:03,18487296
2021-09-15 07:17:33,39005824
2021-09-15 07:18:03,85522416
2021-09-15 07:18:33,35728600
2021-09-15 07:19:03,30396112
2021-09-15 07:19:33,43335472
2021-09-15 07:20:03,76586608
2021-09-15 07:20:33,25310496
2021-09-15 07:21:03,25457088
2021-09-15 07:21:33,69154616
2021-09-15 07:22:03,55994864
2021-09-15 07:22:33,89706808
2021-09-15 07:23:03,51077128
2021-09-15 07:24:03,32745208
2021-09-15 07:24:33,35613168
2021-09-15 07:25:03,24315576
2021-09-15 07:25:33,28168544
2021-09-15 07:26:03,57991368
2021-09-15 07:26:33,48843696
2021-09-15 07:27:03,76357640
2021-09-15 07:27:33,72864464
2021-09-15 07:28:03,111392144
2021-09-15 07:28:33,96324896
2021-09-15 07:29:03,93411152
2021-09-15 07:29:33,39648296
2021-09-15 07:30:03,57112536
2021-09-15 07:30:33,95659904
2021-09-15 07:31:03,64613064
2021-09-15 07:31:33,41951600
2021-09-15 07:32:03,24952944
2021-09-15 07:32:33,41506624
2021-09-15 07:33:03,39186712
2021-09-15 07:34:03,16327480
2021-09-15 07:34:33,32909360
2021-09-15 07:35:03,52023944
2021-09-15 07:35:33,53195648
2021-09-15 07:36:03,86508008
2021-09-15 07:36:33,52294136
2021-09-15 07:37:03,52672184
2021-09-15 07:37:33,45338792
2021-09-15 07:38:03,39475896
2021-09-15 07:38:33,38975480
2021-09-15 07:39:03,86650784
2021-09-15 07:39:33,45190792
2021-09-15 07:40:03,42576704
2021-09-15 07:40:33,27443064
2021-09-15 07:41:03,39772408
2021-09-15 07:41:33,51568112
2021-09-15 07:42:03,71790264
2021-09-15 07:42:33,68760872
2021-09-15 07:43:03,44484320
2021-09-15 07:43:33,61995632
2021-09-15 07:44:03,43292280
2021-09-15 07:44:33,62540016
2021-09-15 07:45:33,103239944
2021-09-15 07:46:03,157930472
2021-09-15 07:46:33,47798904
2021-09-15 07:47:03,52763688
2021-09-15 07:47:33,83173024
2021-09-15 07:48:03,46324920
2021-09-15 07:48:33,69289688
2021-09-15 07:49:03,63538792
2021-09-15 07:49:33,81733376
2021-09-15 07:50:03,60645368
2021-09-15 07:50:33,73490280
2021-09-15 07:51:03,113272232
2021-09-15 07:51:33,34096256
2021-09-15 07:52:03,40276456
2021-09-15 07:52:33,43392696
2021-09-15 07:53:03,15123256
2021-09-15 07:53:33,30430040
2021-09-15 07:54:33,51986664
2021-09-15 07:55:03,71574432
2021-09-15 07:55:33,49010016
2021-09-15 07:56:03,66490280
2021-09-15 07:56:33,93419984
2021-09-15 07:57:03,39770464
2021-09-15 07:57:33,53021944
2021-09-15 07:58:03,54992768
2021-09-15 07:58:33,45485472
2021-09-15 07:59:03,72700568
2021-09-15 07:59:33,37955328
2021-09-15 08:00:03,72579152
2021-09-15 08:00:34,65573064
2021-09-15 08:01:03,59623512
2021-09-15 08:01:33,79753816
2021-09-15 08:02:04,59939472
2021-09-15 08:02:33,66375128
2021-09-15 08:03:33,96265640
2021-09-15 08:04:04,71100360
2021-09-15 08:04:33,70028000
2021-09-15 08:05:03,48544832
2021-09-15 08:05:33,6185760
2021-09-15 08:06:03,34791152
2021-09-15 08:06:33,63184424
2021-09-15 08:07:03,119958800
2021-09-15 08:07:33,115772936
2021-09-15 08:08:03,110280016
2021-09-15 08:08:33,106637872
2021-09-15 08:09:03,77910680
2021-09-15 08:09:33,49364528
2021-09-15 08:10:03,98853296
2021-09-15 08:10:33,67430872
2021-09-15 08:11:33,53645576
2021-09-15 08:12:03,41516576
2021-09-15 08:12:33,75428760
2021-09-15 08:13:03,46340352
2021-09-15 08:13:33,21792712
2021-09-15 08:14:03,76255872
2021-09-15 08:14:33,65924384
2021-09-15 08:15:03,82744880
2021-09-15 08:15:33,165285048
2021-09-15 08:16:03,63076656
2021-09-15 08:16:33,107215712
2021-09-15 08:17:03,101139584
2021-09-15 08:17:33,101461232
2021-09-15 08:18:33,117986600
2021-09-15 08:19:03,57743512
2021-09-15 08:19:33,90201520
2021-09-15 08:20:03,113770472
2021-09-15 08:20:33,143374864
2021-09-15 08:21:03,98744672
2021-09-15 08:21:33,108973488
2021-09-15 08:22:03,135642456
2021-09-15 08:22:33,107177304
2021-09-15 08:23:03,120659192
2021-09-15 08:24:03,84566736
2021-09-15 08:24:33,108686872
2021-09-15 08:25:03,84516264
2021-09-15 08:25:33,94198080
2021-09-15 08:26:03,57392936
2021-09-15 08:26:33,88213800
2021-09-15 08:27:03,110741456
2021-09-15 08:27:33,153274000
2021-09-15 08:28:03,77729760
2021-09-15 08:28:33,88403144
2021-09-15 08:29:33,200538936
2021-09-15 08:30:03,153850824
2021-09-15 08:30:33,170449312
2021-09-15 08:31:03,186331192
2021-09-15 08:31:33,178087752
2021-09-15 08:32:03,183564776
2021-09-15 08:33:03,123090976
2021-09-15 08:33:33,171970312
2021-09-15 08:34:03,239337816
2021-09-15 08:34:33,153241928
2021-09-15 08:35:03,158873856
2021-09-15 08:36:03,190913936
2021-09-15 08:36:33,229792944
2021-09-15 08:37:03,291036712
2021-09-15 08:37:33,236365568
2021-09-15 08:38:33,217166176
2021-09-15 08:39:03,217605200
2021-09-15 08:39:33,213297848
2021-09-15 08:40:03,154806904
2021-09-15 08:40:33,111015664
2021-09-15 08:41:03,132565688
2021-09-15 08:42:03,210479400
2021-09-15 08:42:33,129585704
2021-09-15 08:43:03,183197928
2021-09-15 08:43:33,75033264
2021-09-15 08:44:03,68828248
2021-09-15 08:44:33,193801112
2021-09-15 08:45:03,131766416
2021-09-15 08:46:03,161360400
2021-09-15 08:46:33,153820744
2021-09-15 08:47:03,182397200
2021-09-15 08:47:33,119689080
2021-09-15 08:48:03,104719816
2021-09-15 08:48:33,121144072
2021-09-15 08:49:03,131451624
2021-09-15 08:50:03,195355800
2021-09-15 08:50:33,213056320
2021-09-15 08:51:03,283949208
2021-09-15 08:51:34,193046776
2021-09-15 08:52:33,248329528
2021-09-15 08:53:03,167838240
2021-09-15 08:53:33,151945192
2021-09-15 08:54:03,96914792
2021-09-15 08:54:33,98245488
2021-09-15 08:55:03,59113576
2021-09-15 08:55:33,119391384
2021-09-15 08:56:03,147763904
2021-09-15 08:57:03,118205920
2021-09-15 08:57:33,100523464
2021-09-15 08:58:03,140102872
2021-09-15 08:58:33,118458576
2021-09-15 08:59:03,220608568
2021-09-15 08:59:33,166376552
2021-09-15 09:00:33,221153560
2021-09-15 09:01:03,273961096
2021-09-15 09:01:34,212568704
2021-09-15 09:02:03,259264592
2021-09-15 09:03:03,308310056
2021-09-15 09:03:33,329416904
2021-09-15 09:04:03,249445880
2021-09-15 09:05:03,146403288
2021-09-15 09:05:33,131908512
2021-09-15 09:06:03,98191296
2021-09-15 09:06:33,194800600
2021-09-15 09:07:03,264737240
2021-09-15 09:07:33,198559600
2021-09-15 09:08:33,214881336
2021-09-15 09:09:03,267496848
2021-09-15 09:09:33,204349976
2021-09-15 09:10:03,128089608
2021-09-15 09:10:33,147639752
2021-09-15 09:11:33,120810144
2021-09-15 09:12:03,176470664
2021-09-15 09:12:33,165560992
2021-09-15 09:13:03,189627464
2021-09-15 09:13:33,197853512
2021-09-15 09:14:03,212403696
2021-09-15 09:15:03,283322392
2021-09-15 09:15:33,169103016
2021-09-15 09:16:03,115990112
2021-09-15 09:16:33,121539024
2021-09-15 09:17:03,174066872
2021-09-15 09:17:33,134813264
2021-09-15 09:18:33,231869048
2021-09-15 09:19:03,230252336
2021-09-15 09:19:33,169941752
2021-09-15 09:20:03,174677392
2021-09-15 09:21:03,139367784
2021-09-15 09:21:33,168073592
2021-09-15 09:22:03,195551424
2021-09-15 09:22:33,213244152
2021-09-15 09:23:03,265456320
2021-09-15 09:24:03,202770728
2021-09-15 09:24:33,240329672
2021-09-15 09:25:03,220381984
2021-09-15 09:25:33,218648112
2021-09-15 09:26:33,139211640
2021-09-15 09:27:03,189814784
2021-09-15 09:27:33,311429152
2021-09-15 09:28:03,307314280
2021-09-15 09:29:03,250858432
2021-09-15 09:29:33,318765384
2021-09-15 09:30:03,255481144
2021-09-15 09:31:03,269136936
2021-09-15 09:31:33,177485312
2021-09-15 09:32:03,277983600
2021-09-15 09:32:33,281731528
2021-09-15 09:33:33,193789776
2021-09-15 09:34:03,228524256
2021-09-15 09:34:33,258200504
2021-09-15 09:35:03,155659448
2021-09-15 09:35:33,110927144
2021-09-15 09:36:03,121736792
2021-09-15 09:37:03,87652680
2021-09-15 09:37:33,79723536
2021-09-15 09:38:03,94979832
2021-09-15 09:38:33,136929360
2021-09-15 09:39:03,121338456
2021-09-15 09:39:33,132268424
2021-09-15 09:40:03,208307336
2021-09-15 09:40:33,156076472
2021-09-15 09:41:33,84214680
2021-09-15 09:42:03,150292904
2021-09-15 09:42:33,156038280
2021-09-15 09:43:03,81976240
2021-09-15 09:43:33,53044816
2021-09-15 09:44:03,47835552
2021-09-15 09:44:33,66996192
2021-09-15 09:45:03,97207160
2021-09-15 09:45:33,149043744
2021-09-15 09:46:03,116420656
2021-09-15 09:47:03,90325680
2021-09-15 09:47:33,95508736
2021-09-15 09:48:03,188682072
2021-09-15 09:48:33,163907336
2021-09-15 09:49:03,144418616
2021-09-15 09:49:33,104129688
2021-09-15 09:50:03,113635632
2021-09-15 09:50:33,160670232
2021-09-15 09:51:33,192236784
2021-09-15 09:52:03,94316496
2021-09-15 09:52:33,132746784
2021-09-15 09:53:03,156261272
2021-09-15 09:53:33,78397568
2021-09-15 09:54:04,83495056
2021-09-15 09:54:33,67010608
2021-09-15 09:55:03,104661288
2021-09-15 09:56:03,53825520
2021-09-15 09:56:33,129443744
2021-09-15 09:57:03,191205256
2021-09-15 09:57:33,254552160
2021-09-15 09:58:03,149138016
2021-09-15 09:58:33,272046184
2021-09-15 09:59:33,154422224
2021-09-15 10:00:03,194780264
2021-09-15 10:00:35,140591040
2021-09-15 10:01:03,87705912
2021-09-15 10:01:33,87679600
2021-09-15 10:02:04,119500320
2021-09-15 10:02:34,125907656
2021-09-15 10:03:03,117376848
2021-09-15 10:04:04,108174864
2021-09-15 10:04:33,86198512
2021-09-15 10:05:03,78015584
2021-09-15 10:05:33,139763688
2021-09-15 10:06:03,50853152
2021-09-15 10:06:33,91111256
2021-09-15 10:07:03,129772016
2021-09-15 10:07:33,146797848
2021-09-15 10:08:03,154303392
2021-09-15 10:09:03,177650640
2021-09-15 10:09:33,238438952
2021-09-15 10:10:03,135602496
2021-09-15 10:10:33,150160768
2021-09-15 10:11:03,112582920
2021-09-15 10:11:33,212783024
2021-09-15 10:12:33,133933888
2021-09-15 10:13:03,172236424
2021-09-15 10:13:33,148080464
2021-09-15 10:14:03,132663144
2021-09-15 10:14:33,137250120
2021-09-15 10:15:03,107878216
2021-09-15 10:15:33,88352400
2021-09-15 10:16:33,159057384
2021-09-15 10:17:03,136125592
2021-09-15 10:17:33,266169104
2021-09-15 10:18:03,231312568
2021-09-15 10:18:33,119054768
2021-09-15 10:19:03,78837984
2021-09-15 10:20:03,302430976
2021-09-15 10:20:33,258564360
2021-09-15 10:21:03,209204424
2021-09-15 10:22:03,345635328
2021-09-15 10:22:33,320420696
2021-09-15 10:23:03,265392160
2021-09-15 10:24:03,263960760
2021-09-15 10:24:33,349486992
2021-09-15 10:25:03,228366040
2021-09-15 10:26:03,142299320
2021-09-15 10:26:33,180037296
2021-09-15 10:27:03,104096256
2021-09-15 10:27:33,113952504
2021-09-15 10:28:03,200500936
2021-09-15 10:28:33,109786664
2021-09-15 10:29:03,157510848
2021-09-15 10:30:04,73101632
2021-09-15 10:30:33,174930552
2021-09-15 10:31:03,152035232
2021-09-15 10:31:33,71655480
2021-09-15 10:32:03,111098840
2021-09-15 10:32:33,147453664
2021-09-15 10:33:03,183724224
2021-09-15 10:33:33,155461832
2021-09-15 10:34:33,181862568
2021-09-15 10:35:03,147635032
2021-09-15 10:35:33,126916024
2021-09-15 10:36:03,108668160
2021-09-15 10:36:33,146067128
2021-09-15 10:37:03,139125784
2021-09-15 10:37:33,54502168
2021-09-15 10:38:03,89807792
2021-09-15 10:39:03,108094000
2021-09-15 10:39:33,75952456
2021-09-15 10:40:03,163195384
2021-09-15 10:40:33,62596880
2021-09-15 10:41:03,155608552
2021-09-15 10:41:33,156796072
2021-09-15 10:42:03,136278440
2021-09-15 10:42:33,149541832
2021-09-15 10:43:33,123756592
2021-09-15 10:44:03,132184464
2021-09-15 10:44:33,147553032
2021-09-15 10:45:03,167404832
2021-09-15 10:45:33,189001584
2021-09-15 10:46:03,100405504
2021-09-15 10:46:33,167863616
2021-09-15 10:47:33,74095896
2021-09-15 10:48:03,130740040
2021-09-15 10:48:33,151121776
2021-09-15 10:49:03,86988040
2021-09-15 10:49:33,78348440
2021-09-15 10:50:03,106439416
2021-09-15 10:50:33,137043600
2021-09-15 10:51:03,178035384
2021-09-15 10:52:03,188019008
2021-09-15 10:52:33,116380072
2021-09-15 10:53:03,145179576
2021-09-15 10:53:33,186264056
2021-09-15 10:54:03,106166432
2021-09-15 10:54:33,148093816
2021-09-15 10:55:03,144299256
2021-09-15 10:56:03,328235984
2021-09-15 10:56:33,342970920
2021-09-15 10:57:03,246887744
2021-09-15 10:58:03,63847472
2021-09-15 10:58:33,98601520
2021-09-15 10:59:03,114712648
2021-09-15 10:59:33,99484576
2021-09-15 11:00:03,108625784
2021-09-15 11:00:33,161863352
2021-09-15 11:01:03,108528856
2021-09-15 11:01:34,99673912
2021-09-15 11:02:03,96869880
2021-09-15 11:02:33,48757696
2021-09-15 11:03:03,93627520
2021-09-15 11:04:03,176112400
2021-09-15 11:04:33,185106224
2021-09-15 11:05:03,90848912
2021-09-15 11:05:33,71550712
2021-09-15 11:06:03,96548760
2021-09-15 11:06:34,29857560
2021-09-15 11:07:03,155290192
2021-09-15 11:07:33,112847224
2021-09-15 11:08:03,133448184
2021-09-15 11:09:03,181322112
2021-09-15 11:09:33,106609248
2021-09-15 11:10:03,88420504
2021-09-15 11:10:34,115500768
2021-09-15 11:11:03,96682432
2021-09-15 11:11:34,124392304
2021-09-15 11:12:03,135638920
2021-09-15 11:12:34,84029736
2021-09-15 11:13:33,76338752
2021-09-15 11:14:03,84832736
2021-09-15 11:14:34,111905200
2021-09-15 11:15:03,84762072
2021-09-15 11:15:34,94837336
2021-09-15 11:16:03,80251816
2021-09-15 11:16:34,207826368
2021-09-15 11:17:03,167096856
2021-09-15 11:18:03,142583504
2021-09-15 11:18:34,87483840
2021-09-15 11:19:03,150001544
2021-09-15 11:19:33,142352480
2021-09-15 11:20:03,181210024
2021-09-15 11:20:33,218434344
2021-09-15 11:21:34,242364480
2021-09-15 11:22:03,168165584
2021-09-15 11:22:33,139699808
2021-09-15 11:23:03,105868776
2021-09-15 11:23:33,71135104
2021-09-15 11:24:03,79757992
2021-09-15 11:24:33,107255928
2021-09-15 11:25:03,155410824
2021-09-15 11:26:03,110749088
2021-09-15 11:26:33,131787488
2021-09-15 11:27:03,144925528
2021-09-15 11:27:34,94440712
2021-09-15 11:28:03,140298216
2021-09-15 11:28:34,159343072
2021-09-15 11:29:03,181265048
2021-09-15 11:29:33,79867176
2021-09-15 11:30:33,144518288
2021-09-15 11:31:04,157688408
2021-09-15 11:31:33,108156080
2021-09-15 11:32:03,107641768
2021-09-15 11:32:34,164858032
2021-09-15 11:33:03,194625320
2021-09-15 11:33:33,163880640
2021-09-15 11:34:34,228563616
2021-09-15 11:35:03,153970696
2021-09-15 11:35:33,132333144
2021-09-15 11:36:03,79905488
2021-09-15 11:36:34,95266016
2021-09-15 11:37:03,228055680
2021-09-15 11:38:03,238036416
2021-09-15 11:38:34,119868976
2021-09-15 11:39:03,129290208
2021-09-15 11:39:33,77069744
2021-09-15 11:40:03,161813312
2021-09-15 11:40:34,65018928
2021-09-15 11:41:03,74492576
2021-09-15 11:41:33,79345208
2021-09-15 11:42:33,147184032
2021-09-15 11:43:04,71892976
2021-09-15 11:43:33,110705920
2021-09-15 11:44:03,114757912
2021-09-15 11:44:33,130474280
2021-09-15 11:45:03,220254904
2021-09-15 11:45:34,136576664
2021-09-15 11:46:03,51558968
2021-09-15 11:47:04,119963744
2021-09-15 11:47:33,125797744
2021-09-15 11:48:03,112011640
2021-09-15 11:48:34,109736016
2021-09-15 11:49:03,85784296
2021-09-15 11:49:34,97439104
2021-09-15 11:50:03,126208560
2021-09-15 11:50:33,76157920
2021-09-15 11:51:03,123501728
2021-09-15 11:52:03,182495488
2021-09-15 11:52:34,94044928
2021-09-15 11:53:03,128813104
2021-09-15 11:53:34,143271232
2021-09-15 11:54:03,78136944
2021-09-15 11:54:33,104830912
2021-09-15 11:55:03,49177168
2021-09-15 11:55:34,97492648
2021-09-15 11:56:03,85523160
2021-09-15 11:56:34,60700824
2021-09-15 11:57:03,39790832
2021-09-15 11:57:33,39684864
2021-09-15 11:58:33,119998000
2021-09-15 11:59:03,59564336
2021-09-15 11:59:34,39599472
2021-09-15 12:00:03,34911168
2021-09-15 12:00:35,106415248
2021-09-15 12:01:03,108458592
2021-09-15 12:01:34,64144040
2021-09-15 12:02:05,73241496
2021-09-15 12:02:34,93590736
2021-09-15 12:03:03,114063128
2021-09-15 12:03:33,147366456
2021-09-15 12:04:34,120098864
2021-09-15 12:05:03,163798296
2021-09-15 12:05:34,133376720
2021-09-15 12:06:03,125205584
2021-09-15 12:06:34,115066960
2021-09-15 12:07:03,119517304
2021-09-15 12:07:33,146899592
2021-09-15 12:08:34,59947904
2021-09-15 12:09:03,92258288
2021-09-15 12:09:33,86314088
2021-09-15 12:10:03,67343184
2021-09-15 12:10:34,28627472
2021-09-15 12:11:03,54725152
2021-09-15 12:11:33,51594352
2021-09-15 12:12:04,107095816
2021-09-15 12:12:33,89957720
2021-09-15 12:13:03,75491016
2021-09-15 12:13:33,53982400
2021-09-15 12:14:03,48271712
2021-09-15 12:14:34,47256792
2021-09-15 12:15:04,47115328
2021-09-15 12:15:33,16754168
2021-09-15 12:16:03,49044744
2021-09-15 12:16:34,119696912
2021-09-15 12:17:34,78515064
2021-09-15 12:18:03,62462008
2021-09-15 12:18:34,49643584
2021-09-15 12:19:03,33776608
2021-09-15 12:19:33,35078688
2021-09-15 12:20:03,47191408
2021-09-15 12:20:34,56947744
2021-09-15 12:21:03,64189528
2021-09-15 12:21:33,70973240
2021-09-15 12:22:03,80264368
2021-09-15 12:22:34,73551952
2021-09-15 12:23:03,96933640
2021-09-15 12:23:34,76427328
2021-09-15 12:24:03,70368360
2021-09-15 12:24:34,93648328
2021-09-15 12:25:03,114428000
2021-09-15 12:26:03,61464448
2021-09-15 12:26:34,72614744
2021-09-15 12:27:03,82938256
2021-09-15 12:27:34,67640544
2021-09-15 12:28:03,91808696
2021-09-15 12:28:33,34179888
2021-09-15 12:29:03,107911160
2021-09-15 12:29:33,19058224
2021-09-15 12:30:03,104237648
2021-09-15 12:30:33,120087576
2021-09-15 12:31:03,43621552
2021-09-15 12:31:33,48532720
2021-09-15 12:32:03,20885656
2021-09-15 12:32:33,30925448
2021-09-15 12:33:03,27838848
2021-09-15 12:33:33,39236680
2021-09-15 12:34:03,38717352
2021-09-15 12:34:33,37163400
2021-09-15 12:35:33,68046568
2021-09-15 12:36:03,114918272
2021-09-15 12:36:33,111985592
2021-09-15 12:37:03,140937152
2021-09-15 12:37:33,118117768
2021-09-15 12:38:03,70923288
2021-09-15 12:38:33,27288024
2021-09-15 12:39:03,37653432
2021-09-15 12:39:33,26037256
2021-09-15 12:40:03,24567432
2021-09-15 12:40:33,32899272
2021-09-15 12:41:03,69540696
2021-09-15 12:41:33,118449304
2021-09-15 12:42:04,85042096
2021-09-15 12:43:03,65106184
2021-09-15 12:43:33,69009688
2021-09-15 12:44:03,42491896
2021-09-15 12:44:33,148357816
2021-09-15 12:45:03,150841600
2021-09-15 12:45:33,176885080
2021-09-15 12:46:03,138815544
2021-09-15 12:46:33,79580632
2021-09-15 12:47:03,89534648
2021-09-15 12:47:33,65953240
2021-09-15 12:48:03,63979008
2021-09-15 12:49:03,49395312
2021-09-15 12:49:33,62603272
2021-09-15 12:50:03,30533504
2021-09-15 12:50:33,84484048
2021-09-15 12:51:03,55616960
2021-09-15 12:51:33,26905504
2021-09-15 12:52:04,44118808
2021-09-15 12:52:33,121801832
2021-09-15 12:53:03,100092168
2021-09-15 12:53:33,69332648
2021-09-15 12:54:04,62610048
2021-09-15 12:54:33,32905560
2021-09-15 12:55:03,12416472
2021-09-15 12:55:33,25252896
2021-09-15 12:56:03,42474608
2021-09-15 12:56:33,44064032
2021-09-15 12:57:03,70663736
2021-09-15 12:57:33,99513488
2021-09-15 12:58:03,20408848
2021-09-15 12:59:03,24905248
2021-09-15 12:59:33,45006240
2021-09-15 13:00:03,31369776
2021-09-15 13:00:33,15296096
2021-09-15 13:01:03,34480816
2021-09-15 13:01:33,25050048
2021-09-15 13:02:03,14962872
2021-09-15 13:02:33,35994064
2021-09-15 13:03:03,11502368
2021-09-15 13:03:33,17904368
2021-09-15 13:04:03,65847536
2021-09-15 13:04:33,26708664
2021-09-15 13:05:03,20285520
2021-09-15 13:05:34,21868232
2021-09-15 13:06:03,14707688
2021-09-15 13:06:33,20015648
2021-09-15 13:07:03,11021784
2021-09-15 13:07:33,16102032
2021-09-15 13:08:03,11975360
2021-09-15 13:08:33,32478328
2021-09-15 13:09:03,26841672
2021-09-15 13:09:33,89184272
2021-09-15 13:10:03,39837000
2021-09-15 13:10:33,62220656
2021-09-15 13:11:03,59074912
2021-09-15 13:11:33,56738040
2021-09-15 13:12:03,31790248
2021-09-15 13:12:33,43535776
2021-09-15 13:13:03,64204376
2021-09-15 13:13:34,56116224
2021-09-15 13:14:03,85799736
2021-09-15 13:15:04,60975840
2021-09-15 13:15:33,102168480
2021-09-15 13:16:03,56962688
2021-09-15 13:16:33,62986344
2021-09-15 13:17:03,22615536
2021-09-15 13:17:33,53532816
2021-09-15 13:18:03,47640096
2021-09-15 13:18:33,12044360
2021-09-15 13:19:03,33165096
2021-09-15 13:19:33,62659968
2021-09-15 13:20:03,109321248
2021-09-15 13:20:33,79130296
2021-09-15 13:21:03,105747008
2021-09-15 13:21:33,78988272
2021-09-15 13:22:03,110944976
2021-09-15 13:22:33,106066256
2021-09-15 13:23:34,58721504
2021-09-15 13:24:03,52970656
2021-09-15 13:24:33,53815728
2021-09-15 13:25:03,84207280
2021-09-15 13:25:33,66564760
2021-09-15 13:26:03,45923240
2021-09-15 13:26:33,60457288
2021-09-15 13:27:03,41636960
2021-09-15 13:27:33,59027280
2021-09-15 13:28:03,29928792
2021-09-15 13:28:33,56151064
2021-09-15 13:29:03,60036808
2021-09-15 13:29:33,62779464
2021-09-15 13:30:03,54415624
2021-09-15 13:30:33,60143200
2021-09-15 13:31:03,16364088
2021-09-15 13:31:33,49880936
2021-09-15 13:32:03,30116408
2021-09-15 13:32:33,40941368
2021-09-15 13:33:03,35394904
2021-09-15 13:33:33,33186840
2021-09-15 13:34:03,28153376
2021-09-15 13:35:03,64808040
2021-09-15 13:35:33,83367912
2021-09-15 13:36:03,36722528
2021-09-15 13:36:33,65023368
2021-09-15 13:37:03,45171432
2021-09-15 13:37:33,72391000
2021-09-15 13:38:03,106841392
2021-09-15 13:38:33,48126784
2021-09-15 13:39:03,41447896
2021-09-15 13:39:33,47202976
2021-09-15 13:40:03,54424728
2021-09-15 13:40:33,63123656
2021-09-15 13:41:03,73638432
2021-09-15 13:41:33,84426888
2021-09-15 13:42:03,55421560
2021-09-15 13:42:33,39081344
2021-09-15 13:43:03,46215512
2021-09-15 13:43:33,61871528
2021-09-15 13:44:03,40645800
2021-09-15 13:45:03,163377872
2021-09-15 13:45:33,145494520
2021-09-15 13:46:03,150992848
2021-09-15 13:46:33,56636648
2021-09-15 13:47:03,98619960
2021-09-15 13:47:33,254144208
2021-09-15 13:48:03,100298720
2021-09-15 13:48:33,61903336
2021-09-15 13:49:33,135759272
2021-09-15 13:50:03,59972720
2021-09-15 13:50:33,102125832
2021-09-15 13:51:03,71922592
2021-09-15 13:51:33,59554128
2021-09-15 13:52:03,30697448
2021-09-15 13:52:33,58493888
2021-09-15 13:53:03,60685008
2021-09-15 13:53:33,59136528
2021-09-15 13:54:04,138484240
2021-09-15 13:54:33,82718408
2021-09-15 13:55:03,43909344
2021-09-15 13:55:33,49167056
2021-09-15 13:56:03,50139536
2021-09-15 13:56:33,89025432
2021-09-15 13:57:33,77552712
2021-09-15 13:58:03,73407480
2021-09-15 13:58:33,133883024
2021-09-15 13:59:03,114588536
2021-09-15 13:59:33,61387944
2021-09-15 14:00:03,52120072
2021-09-15 14:00:33,62644840
2021-09-15 14:01:03,40753304
2021-09-15 14:01:33,44590840
2021-09-15 14:02:03,51183616
2021-09-15 14:02:33,39163912
2021-09-15 14:03:03,43150960
2021-09-15 14:03:33,31632832
2021-09-15 14:04:03,59671904
2021-09-15 14:04:33,74777752
2021-09-15 14:05:03,93382872
2021-09-15 14:06:03,45468432
2021-09-15 14:06:33,98489032
2021-09-15 14:07:03,56065008
2021-09-15 14:07:33,75886344
2021-09-15 14:08:03,77852488
2021-09-15 14:08:33,142597904
2021-09-15 14:09:03,125040240
2021-09-15 14:09:33,64882776
2021-09-15 14:10:03,33050464
2021-09-15 14:10:33,79048744
