Data Hora,QtdBites
2021-09-18 04:01:34,406712
2021-09-18 04:02:03,400184
2021-09-18 04:02:33,41589848
2021-09-18 04:03:04,41496400
2021-09-18 04:03:33,417576
2021-09-18 04:04:03,610432
2021-09-18 04:04:33,7792456
2021-09-18 04:05:03,391680
2021-09-18 04:05:33,417488
2021-09-18 04:06:03,436256
2021-09-18 04:06:33,765272
2021-09-18 04:07:03,1121808
2021-09-18 04:07:33,396712
2021-09-18 04:08:03,404688
2021-09-18 04:08:33,403672
2021-09-18 04:09:03,376328
2021-09-18 04:09:33,8706568
2021-09-18 04:10:03,7887424
2021-09-18 04:10:33,431048
2021-09-18 04:11:03,398448
2021-09-18 04:11:33,394544
2021-09-18 04:12:03,376096
2021-09-18 04:12:33,936312
2021-09-18 04:13:03,421272
2021-09-18 04:13:33,405096
2021-09-18 04:14:03,17504008
2021-09-18 04:14:33,457312
2021-09-18 04:15:03,508256
2021-09-18 04:15:33,438568
2021-09-18 04:16:03,393808
2021-09-18 04:16:33,1390152
2021-09-18 04:17:03,445576
2021-09-18 04:17:33,436168
2021-09-18 04:18:03,407088
2021-09-18 04:18:33,373024
2021-09-18 04:19:03,1933944
2021-09-18 04:19:33,636352
2021-09-18 04:20:03,668680
2021-09-18 04:20:33,368352
2021-09-18 04:21:03,5529064
2021-09-18 04:21:33,373664
2021-09-18 04:22:03,448184
2021-09-18 04:22:33,374104
2021-09-18 04:23:03,634000
2021-09-18 04:23:33,720688
2021-09-18 04:24:03,670248
2021-09-18 04:24:33,1420680
2021-09-18 04:25:03,850096
2021-09-18 04:25:33,1069504
2021-09-18 04:26:03,947816
2021-09-18 04:26:33,619528
2021-09-18 04:27:03,421272
2021-09-18 04:27:33,401104
2021-09-18 04:28:03,649224
2021-09-18 04:28:33,444112
2021-09-18 04:29:03,663096
2021-09-18 04:29:33,405104
2021-09-18 04:30:03,646192
2021-09-18 04:30:33,428184
2021-09-18 04:31:03,463168
2021-09-18 04:31:33,741312
2021-09-18 04:32:03,1870800
2021-09-18 04:32:33,395992
2021-09-18 04:33:03,395608
2021-09-18 04:33:33,640736
2021-09-18 04:34:03,402376
2021-09-18 04:34:33,402376
2021-09-18 04:35:03,370512
2021-09-18 04:35:33,38210288
2021-09-18 04:36:03,386128
2021-09-18 04:36:33,379824
2021-09-18 04:37:03,454456
2021-09-18 04:37:33,396424
2021-09-18 04:38:03,440536
2021-09-18 04:38:33,395168
2021-09-18 04:39:03,443944
2021-09-18 04:39:33,413056
2021-09-18 04:40:03,536784
2021-09-18 04:40:33,562520
2021-09-18 04:41:03,374088
2021-09-18 04:41:33,402576
2021-09-18 04:42:03,404408
2021-09-18 04:42:34,384784
2021-09-18 04:43:03,387776
2021-09-18 04:43:33,386072
2021-09-18 04:44:03,372016
2021-09-18 04:44:33,410992
2021-09-18 04:45:03,388616
2021-09-18 04:45:34,418104
2021-09-18 04:46:03,408968
2021-09-18 04:46:33,540312
2021-09-18 04:47:04,347440
2021-09-18 04:47:33,559168
2021-09-18 04:48:03,468904
2021-09-18 04:48:33,337592
2021-09-18 04:49:03,382072
2021-09-18 04:49:33,336128
2021-09-18 04:50:03,393952
2021-09-18 04:50:33,1246800
2021-09-18 04:51:03,600488
2021-09-18 04:51:34,464168
2021-09-18 04:52:03,403072
2021-09-18 04:52:33,378104
2021-09-18 04:53:03,371960
2021-09-18 04:53:33,365656
2021-09-18 04:54:03,336968
2021-09-18 04:54:33,390824
2021-09-18 04:55:03,56898400
2021-09-18 04:55:33,63089712
2021-09-18 04:56:03,363064
2021-09-18 04:57:03,364072
2021-09-18 04:57:33,45382952
2021-09-18 04:58:03,139947576
2021-09-18 04:58:33,263186056
2021-09-18 04:59:03,3228016
2021-09-18 04:59:33,596944
2021-09-18 05:00:03,395424
2021-09-18 05:00:35,375416
2021-09-18 05:01:03,357464
2021-09-18 05:01:34,357728
2021-09-18 05:02:04,364152
2021-09-18 05:02:33,361960
2021-09-18 05:03:03,346216
2021-09-18 05:03:33,348320
2021-09-18 05:04:03,337032
2021-09-18 05:04:33,647344
2021-09-18 05:05:03,687328
2021-09-18 05:05:33,342984
2021-09-18 05:06:03,386248
2021-09-18 05:06:33,364512
2021-09-18 05:07:03,435176
2021-09-18 05:07:33,369848
2021-09-18 05:08:03,340992
2021-09-18 05:08:33,449808
2021-09-18 05:09:03,343528
2021-09-18 05:09:33,353904
2021-09-18 05:10:03,1450464
2021-09-18 05:10:33,19708520
2021-09-18 05:11:03,404328
2021-09-18 05:11:33,2176904
2021-09-18 05:12:03,1124352
2021-09-18 05:12:33,24319496
2021-09-18 05:13:03,42478088
2021-09-18 05:13:34,1375528
2021-09-18 05:14:03,1103232
2021-09-18 05:14:33,521888
2021-09-18 05:15:03,425776
2021-09-18 05:15:33,1445672
2021-09-18 05:16:03,433864
2021-09-18 05:16:33,352752
2021-09-18 05:17:03,1549904
2021-09-18 05:17:33,491048
2021-09-18 05:18:04,368224
2021-09-18 05:18:33,376760
2021-09-18 05:19:03,585312
2021-09-18 05:19:33,383768
2021-09-18 05:20:03,355384
2021-09-18 05:20:33,402584
2021-09-18 05:21:03,30042256
2021-09-18 05:21:33,350664
2021-09-18 05:22:03,383120
2021-09-18 05:22:33,9087392
2021-09-18 05:23:03,356152
2021-09-18 05:23:33,360768
2021-09-18 05:24:03,358664
2021-09-18 05:24:33,359056
2021-09-18 05:25:03,360408
2021-09-18 05:25:34,371080
2021-09-18 05:26:03,386312
2021-09-18 05:26:33,352560
2021-09-18 05:27:03,360360
2021-09-18 05:27:33,356736
2021-09-18 05:28:03,380912
2021-09-18 05:28:33,344200
2021-09-18 05:29:03,374968
2021-09-18 05:29:33,354400
2021-09-18 05:30:03,356824
2021-09-18 05:30:33,347872
2021-09-18 05:31:03,1005584
2021-09-18 05:31:33,362160
2021-09-18 05:32:03,340424
2021-09-18 05:32:33,351648
2021-09-18 05:33:03,358472
2021-09-18 05:33:33,357992
2021-09-18 05:34:03,355456
2021-09-18 05:34:33,357512
2021-09-18 05:35:03,372344
2021-09-18 05:35:33,374656
2021-09-18 05:36:03,359296
2021-09-18 05:36:33,455864
2021-09-18 05:37:03,692992
2021-09-18 05:37:33,6106672
2021-09-18 05:38:03,5266968
2021-09-18 05:38:33,365480
2021-09-18 05:39:03,354080
2021-09-18 05:39:33,328856
2021-09-18 05:40:03,374488
2021-09-18 05:40:33,406296
2021-09-18 05:41:03,391928
2021-09-18 05:41:33,1200760
2021-09-18 05:42:03,1908128
2021-09-18 05:42:33,339736
2021-09-18 05:43:03,371920
2021-09-18 05:43:33,352624
2021-09-18 05:44:03,361984
2021-09-18 05:44:33,361000
2021-09-18 05:45:03,340104
2021-09-18 05:45:33,381136
2021-09-18 05:46:03,363704
2021-09-18 05:46:33,370384
2021-09-18 05:47:03,360640
2021-09-18 05:47:33,366592
2021-09-18 05:48:03,372248
2021-09-18 05:48:33,347800
2021-09-18 05:49:03,378632
2021-09-18 05:49:33,356128
2021-09-18 05:50:03,347320
2021-09-18 05:50:33,360384
2021-09-18 05:51:03,7528736
2021-09-18 05:51:33,381104
2021-09-18 05:52:03,358056
2021-09-18 05:52:33,359320
2021-09-18 05:53:03,595328
2021-09-18 05:53:33,468032
2021-09-18 05:54:03,374304
2021-09-18 05:54:33,329224
2021-09-18 05:55:03,391760
2021-09-18 05:55:33,370992
2021-09-18 05:56:03,340928
2021-09-18 05:56:33,400504
2021-09-18 05:57:04,1025544
2021-09-18 05:57:33,1342504
2021-09-18 05:58:03,1318600
2021-09-18 05:58:33,1081328
2021-09-18 05:59:03,656312
2021-09-18 05:59:33,728504
2021-09-18 06:00:03,1361528
2021-09-18 06:00:33,1182880
2021-09-18 06:01:03,789944
2021-09-18 06:01:33,402160
2021-09-18 06:02:03,420384
2021-09-18 06:02:33,365960
2021-09-18 06:03:03,467160
2021-09-18 06:03:33,440472
2021-09-18 06:04:03,360856
2021-09-18 06:04:33,334184
2021-09-18 06:05:03,379256
2021-09-18 06:05:33,478360
2021-09-18 06:06:03,408704
2021-09-18 06:06:33,378336
2021-09-18 06:07:03,656688
2021-09-18 06:07:33,1458488
2021-09-18 06:08:03,3220528
2021-09-18 06:08:33,1141656
2021-09-18 06:09:03,739960
2021-09-18 06:09:33,480000
2021-09-18 06:10:03,684152
2021-09-18 06:10:33,881496
2021-09-18 06:11:03,1597824
2021-09-18 06:11:33,902456
2021-09-18 06:12:03,745720
2021-09-18 06:12:33,365032
2021-09-18 06:13:03,321528
2021-09-18 06:13:33,616208
2021-09-18 06:14:03,1044528
2021-09-18 06:14:33,481288
2021-09-18 06:15:03,800792
2021-09-18 06:15:33,1010328
2021-09-18 06:16:03,832760
2021-09-18 06:16:33,628904
2021-09-18 06:17:03,622128
2021-09-18 06:17:33,749552
2021-09-18 06:18:03,1446704
2021-09-18 06:18:33,1008352
2021-09-18 06:19:03,489848
2021-09-18 06:19:33,738192
2021-09-18 06:20:03,1097320
2021-09-18 06:20:33,1284848
2021-09-18 06:21:03,844064
2021-09-18 06:21:33,379608
2021-09-18 06:22:03,413016
2021-09-18 06:22:33,366368
2021-09-18 06:23:03,931824
2021-09-18 06:23:33,939936
2021-09-18 06:24:03,533624
2021-09-18 06:24:33,891624
2021-09-18 06:25:03,582808
2021-09-18 06:25:33,942880
2021-09-18 06:26:03,1036144
2021-09-18 06:26:33,534072
2021-09-18 06:27:03,438400
2021-09-18 06:27:33,10649424
2021-09-18 06:28:03,976344
2021-09-18 06:28:33,414176
2021-09-18 06:29:03,398328
2021-09-18 06:29:33,375976
2021-09-18 06:30:03,743616
2021-09-18 06:30:33,933280
2021-09-18 06:31:03,439776
2021-09-18 06:31:33,898800
2021-09-18 06:32:03,857632
2021-09-18 06:32:33,1298400
2021-09-18 06:33:03,1371824
2021-09-18 06:33:33,770136
2021-09-18 06:34:03,1486672
2021-09-18 06:34:33,503656
2021-09-18 06:35:03,1116912
2021-09-18 06:35:33,2023856
2021-09-18 06:36:03,1145776
2021-09-18 06:36:33,586616
2021-09-18 06:37:03,1167192
2021-09-18 06:37:33,8820680
2021-09-18 06:38:03,28531680
2021-09-18 06:38:33,33588744
2021-09-18 06:39:03,14260176
2021-09-18 06:39:33,41444816
2021-09-18 06:40:03,833424
2021-09-18 06:40:33,1351176
2021-09-18 06:41:03,820904
2021-09-18 06:41:33,485392
2021-09-18 06:42:03,499696
2021-09-18 06:42:34,458664
2021-09-18 06:43:03,381872
2021-09-18 06:43:33,376040
2021-09-18 06:44:03,425592
2021-09-18 06:44:33,565856
2021-09-18 06:45:03,371600
2021-09-18 06:45:33,591240
2021-09-18 06:46:03,981968
2021-09-18 06:46:33,494560
2021-09-18 06:47:03,491824
2021-09-18 06:47:33,393320
2021-09-18 06:48:03,1737656
2021-09-18 06:48:33,41427568
2021-09-18 06:49:03,956096
2021-09-18 06:49:33,36128528
2021-09-18 06:50:03,96785752
2021-09-18 06:50:33,674120
2021-09-18 06:51:03,2973296
2021-09-18 06:51:33,363784
2021-09-18 06:52:03,594032
2021-09-18 06:52:33,634480
2021-09-18 06:53:03,440432
2021-09-18 06:53:33,361864
2021-09-18 06:54:03,5853968
2021-09-18 06:54:33,397312
2021-09-18 06:55:03,640096
2021-09-18 06:55:33,956864
2021-09-18 06:56:03,541280
2021-09-18 06:56:33,445848
2021-09-18 06:57:03,438352
2021-09-18 06:57:33,631600
2021-09-18 06:58:03,681480
2021-09-18 06:58:33,510656
2021-09-18 06:59:03,5062424
2021-09-18 06:59:33,459352
2021-09-18 07:00:03,407352
2021-09-18 07:00:33,357296
2021-09-18 07:01:03,404040
2021-09-18 07:01:33,760856
2021-09-18 07:02:04,379520
2021-09-18 07:02:33,632472
2021-09-18 07:03:03,1005288
2021-09-18 07:03:33,886664
2021-09-18 07:04:03,884512
2021-09-18 07:04:33,906272
2021-09-18 07:05:03,602000
2021-09-18 07:05:33,505304
2021-09-18 07:06:03,811120
2021-09-18 07:06:33,1202256
2021-09-18 07:07:03,676064
2021-09-18 07:07:33,640144
2021-09-18 07:08:03,1419864
2021-09-18 07:08:33,1538416
2021-09-18 07:09:03,397192
2021-09-18 07:09:33,750216
2021-09-18 07:10:03,653560
2021-09-18 07:10:33,607680
2021-09-18 07:11:03,748424
2021-09-18 07:11:33,514352
2021-09-18 07:12:03,501696
2021-09-18 07:12:33,1763776
2021-09-18 07:13:03,616392
2021-09-18 07:13:33,467792
2021-09-18 07:14:03,1039928
2021-09-18 07:14:33,799656
2021-09-18 07:15:03,423456
2021-09-18 07:15:33,797728
2021-09-18 07:16:03,782360
2021-09-18 07:16:33,877960
2021-09-18 07:17:04,1568328
2021-09-18 07:17:33,2386536
2021-09-18 07:18:03,2015784
2021-09-18 07:18:33,5806480
2021-09-18 07:19:03,1300024
2021-09-18 07:19:33,1565880
2021-09-18 07:20:04,1130272
2021-09-18 07:20:33,1163736
2021-09-18 07:21:03,843928
2021-09-18 07:21:33,1706648
2021-09-18 07:22:03,2167736
2021-09-18 07:22:33,2315192
2021-09-18 07:23:03,2402904
2021-09-18 07:23:33,1786224
2021-09-18 07:24:03,1782496
2021-09-18 07:24:33,973968
2021-09-18 07:25:03,875896
2021-09-18 07:25:33,515856
2021-09-18 07:26:03,801496
2021-09-18 07:26:34,1552088
2021-09-18 07:27:03,1420896
2021-09-18 07:28:03,1819568
2021-09-18 07:28:33,1768832
2021-09-18 07:29:03,2300336
2021-09-18 07:29:33,2404216
2021-09-18 07:30:03,2325440
2021-09-18 07:30:34,2720368
2021-09-18 07:31:03,1771632
2021-09-18 07:31:33,789520
2021-09-18 07:32:03,891984
2021-09-18 07:32:33,639128
2021-09-18 07:33:03,944896
2021-09-18 07:33:33,1397712
2021-09-18 07:34:03,1566488
2021-09-18 07:34:33,438528
2021-09-18 07:35:03,477584
2021-09-18 07:35:33,832936
2021-09-18 07:36:03,727096
2021-09-18 07:36:33,547288
2021-09-18 07:37:03,707440
2021-09-18 07:37:34,1737536
2021-09-18 07:38:03,2207928
2021-09-18 07:38:33,955048
2021-09-18 07:39:03,1532872
2021-09-18 07:39:33,2190472
2021-09-18 07:40:03,1513920
2021-09-18 07:40:33,1111416
2021-09-18 07:41:03,399936
2021-09-18 07:41:33,895304
2021-09-18 07:42:03,3474264
2021-09-18 07:42:33,1184576
2021-09-18 07:43:03,1590312
2021-09-18 07:43:34,951072
2021-09-18 07:44:03,1114560
2021-09-18 07:44:33,4779952
2021-09-18 07:45:03,859920
2021-09-18 07:45:33,563520
2021-09-18 07:46:03,375640
2021-09-18 07:46:33,521608
2021-09-18 07:47:03,1120064
2021-09-18 07:47:33,371192
2021-09-18 07:48:03,4353024
2021-09-18 07:48:33,425952
2021-09-18 07:49:03,393312
2021-09-18 07:49:33,879944
2021-09-18 07:50:03,772952
2021-09-18 07:50:33,328384
2021-09-18 07:51:03,340616
2021-09-18 07:51:33,4605616
2021-09-18 07:52:03,858216
2021-09-18 07:52:33,830072
2021-09-18 07:53:03,424800
2021-09-18 07:53:33,682080
2021-09-18 07:54:03,686592
2021-09-18 07:54:33,546048
2021-09-18 07:55:03,1757088
2021-09-18 07:55:33,2323024
2021-09-18 07:56:03,419328
2021-09-18 07:56:33,38806792
2021-09-18 07:57:03,1711440
2021-09-18 07:57:33,1094784
2021-09-18 07:58:03,563376
2021-09-18 07:58:33,812992
2021-09-18 07:59:03,652736
2021-09-18 07:59:33,1151368
2021-09-18 08:00:03,570408
2021-09-18 08:00:34,545568
2021-09-18 08:01:03,1238008
2021-09-18 08:01:33,1809792
2021-09-18 08:02:03,1470760
2021-09-18 08:02:33,1028440
2021-09-18 08:03:04,805216
2021-09-18 08:03:33,1507416
2021-09-18 08:04:03,813440
2021-09-18 08:04:33,512088
2021-09-18 08:05:04,436776
2021-09-18 08:05:33,477384
2021-09-18 08:06:03,650152
2021-09-18 08:06:33,418504
2021-09-18 08:07:04,422632
2021-09-18 08:07:33,521592
2021-09-18 08:08:03,445872
2021-09-18 08:08:33,367848
2021-09-18 08:09:03,522824
2021-09-18 08:09:33,413104
2021-09-18 08:10:03,399632
2021-09-18 08:10:33,1179960
2021-09-18 08:11:03,455288
2021-09-18 08:11:33,30577360
2021-09-18 08:12:03,1060640
2021-09-18 08:12:33,904240
2021-09-18 08:13:03,645088
2021-09-18 08:13:33,592448
2021-09-18 08:14:03,1295648
2021-09-18 08:14:33,2889944
2021-09-18 08:15:03,556816
2021-09-18 08:15:33,658680
2021-09-18 08:16:04,406424
2021-09-18 08:16:33,2854632
2021-09-18 08:17:03,671760
2021-09-18 08:17:33,413288
2021-09-18 08:18:03,977080
2021-09-18 08:18:33,782176
2021-09-18 08:19:03,971712
2021-09-18 08:19:33,929744
2021-09-18 08:20:03,523472
2021-09-18 08:20:33,780224
2021-09-18 08:21:03,17337656
2021-09-18 08:21:33,1233160
2021-09-18 08:22:03,1209576
2021-09-18 08:22:33,406464
2021-09-18 08:23:03,939968
2021-09-18 08:23:33,1120840
2021-09-18 08:24:03,526320
2021-09-18 08:24:33,410328
2021-09-18 08:25:03,466416
2021-09-18 08:25:33,663768
2021-09-18 08:26:03,4983088
2021-09-18 08:26:33,400696
2021-09-18 08:27:03,339864
2021-09-18 08:27:33,1390288
2021-09-18 08:28:03,1088328
2021-09-18 08:28:33,5542680
2021-09-18 08:29:03,1128984
2021-09-18 08:29:33,14026888
2021-09-18 08:30:03,62568456
2021-09-18 08:30:33,31733992
2021-09-18 08:31:03,3855224
2021-09-18 08:31:33,691104
2021-09-18 08:32:03,539560
2021-09-18 08:32:33,1019864
2021-09-18 08:33:03,1061736
2021-09-18 08:33:33,3823856
2021-09-18 08:34:03,730992
2021-09-18 08:34:33,829432
2021-09-18 08:35:03,1768696
2021-09-18 08:35:33,1537016
2021-09-18 08:36:03,548504
2021-09-18 08:36:33,36914536
2021-09-18 08:37:04,7879064
2021-09-18 08:37:33,3941408
2021-09-18 08:38:03,3380664
2021-09-18 08:38:33,888392
2021-09-18 08:39:04,1229944
2021-09-18 08:39:33,913648
2021-09-18 08:40:03,4628568
2021-09-18 08:40:34,651488
2021-09-18 08:41:03,1000408
2021-09-18 08:41:33,34147168
2021-09-18 08:42:03,26624056
2021-09-18 08:42:33,647240
2021-09-18 08:43:03,883640
2021-09-18 08:43:34,3367288
2021-09-18 08:44:03,26460272
2021-09-18 08:44:33,682584
2021-09-18 08:45:03,599504
2021-09-18 08:45:34,629808
2021-09-18 08:46:03,1169912
2021-09-18 08:46:33,831504
2021-09-18 08:47:03,5864384
2021-09-18 08:47:33,873672
2021-09-18 08:48:04,764288
2021-09-18 08:48:33,77929856
2021-09-18 08:49:03,905568
2021-09-18 08:49:33,878472
2021-09-18 08:50:03,769104
2021-09-18 08:50:33,1091896
2021-09-18 08:51:03,34076944
2021-09-18 08:51:33,16059712
2021-09-18 08:52:03,826992
2021-09-18 08:52:33,14616544
2021-09-18 08:53:03,3522264
2021-09-18 08:53:33,5114904
2021-09-18 08:54:03,1572360
2021-09-18 08:54:33,32832832
2021-09-18 08:55:04,40397960
2021-09-18 08:55:33,60988224
2021-09-18 08:56:03,50164312
2021-09-18 08:56:33,863048
2021-09-18 08:57:04,1123296
2021-09-18 08:57:33,633696
2021-09-18 08:58:03,1266256
2021-09-18 08:58:33,532744
2021-09-18 08:59:03,3595344
2021-09-18 08:59:33,15501184
2021-09-18 09:00:03,21506080
2021-09-18 09:00:33,1009832
2021-09-18 09:01:03,4708328
2021-09-18 09:01:33,609616
2021-09-18 09:02:04,5372456
2021-09-18 09:02:33,1311760
2021-09-18 09:03:04,989992
2021-09-18 09:03:33,10983072
2021-09-18 09:04:03,3026944
2021-09-18 09:04:33,72599432
2021-09-18 09:05:03,47316216
2021-09-18 09:05:33,614104
2021-09-18 09:06:03,1614584
2021-09-18 09:06:34,998256
2021-09-18 09:07:03,1203944
2021-09-18 09:07:33,1091528
2021-09-18 09:08:03,4451648
2021-09-18 09:08:33,1371152
2021-09-18 09:09:03,1371096
2021-09-18 09:09:33,802896
2021-09-18 09:10:03,1865312
2021-09-18 09:10:34,412352
2021-09-18 09:11:03,982960
2021-09-18 09:11:33,3136592
2021-09-18 09:12:03,398544
2021-09-18 09:12:33,1110344
2021-09-18 09:13:03,783576
2021-09-18 09:13:33,517552
2021-09-18 09:14:03,4120280
2021-09-18 09:14:33,1249168
2021-09-18 09:15:03,739928
2021-09-18 09:15:33,668040
2021-09-18 09:16:03,477168
2021-09-18 09:16:33,1919800
2021-09-18 09:17:03,458344
2021-09-18 09:17:33,3426008
2021-09-18 09:18:03,1705216
2021-09-18 09:18:33,839032
2021-09-18 09:19:03,415576
2021-09-18 09:19:33,714328
2021-09-18 09:20:03,801360
2021-09-18 09:20:33,726664
2021-09-18 09:21:33,55710032
2021-09-18 09:22:03,21084488
2021-09-18 09:22:34,685400
2021-09-18 09:23:03,1386624
2021-09-18 09:23:33,1345904
2021-09-18 09:24:03,1120288
2021-09-18 09:24:33,489864
2021-09-18 09:25:03,668472
2021-09-18 09:25:33,666088
2021-09-18 09:26:03,1171872
2021-09-18 09:26:33,428032
2021-09-18 09:27:03,16326648
2021-09-18 09:27:34,382976
2021-09-18 09:28:03,388840
2021-09-18 09:28:33,377440
2021-09-18 09:29:03,436104
2021-09-18 09:29:33,1294664
2021-09-18 09:30:03,736904
2021-09-18 09:30:33,1467128
2021-09-18 09:31:03,2126504
2021-09-18 09:31:33,470864
2021-09-18 09:32:03,54645688
2021-09-18 09:32:33,27870112
2021-09-18 09:33:03,68584816
2021-09-18 09:33:33,4183000
2021-09-18 09:34:03,786352
2021-09-18 09:34:33,1365592
2021-09-18 09:35:03,17887488
2021-09-18 09:35:33,60535768
2021-09-18 09:36:03,69053696
2021-09-18 09:36:33,21971424
2021-09-18 09:37:03,49949400
2021-09-18 09:37:33,1148328
2021-09-18 09:38:03,1831848
2021-09-18 09:38:33,1273864
2021-09-18 09:39:03,2117728
2021-09-18 09:39:33,2267512
2021-09-18 09:40:03,1665224
2021-09-18 09:40:33,1804512
2021-09-18 09:41:03,1382936
2021-09-18 09:41:33,2373072
2021-09-18 09:42:03,1425784
2021-09-18 09:42:33,1286480
2021-09-18 09:43:03,1205904
2021-09-18 09:43:33,1147344
2021-09-18 09:44:03,1680040
2021-09-18 09:44:33,1196560
2021-09-18 09:45:03,1405584
2021-09-18 09:45:33,1094888
2021-09-18 09:46:03,2436008
2021-09-18 09:46:33,19420160
2021-09-18 09:47:04,4624952
2021-09-18 09:47:33,1241520
2021-09-18 09:48:03,998632
2021-09-18 09:48:33,656512
2021-09-18 09:49:03,952168
2021-09-18 09:49:33,9961024
2021-09-18 09:50:03,1909960
2021-09-18 09:50:33,894640
2021-09-18 09:51:03,37566312
2021-09-18 09:51:33,6884096
2021-09-18 09:52:03,1451144
2021-09-18 09:52:33,1400416
2021-09-18 09:53:03,1666888
2021-09-18 09:53:33,5587104
2021-09-18 09:54:03,30068848
2021-09-18 09:54:33,2536736
2021-09-18 09:55:03,3101304
2021-09-18 09:55:34,3175080
2021-09-18 09:56:03,1815736
2021-09-18 09:56:33,1914672
2021-09-18 09:57:04,5530368
2021-09-18 09:57:33,430504
2021-09-18 09:58:03,55860688
2021-09-18 09:58:33,1377296
2021-09-18 09:59:03,3865408
2021-09-18 09:59:34,4532920
2021-09-18 10:00:03,860272
2021-09-18 10:00:33,1083912
2021-09-18 10:01:03,3834712
2021-09-18 10:01:34,56509488
2021-09-18 10:02:03,2428800
2021-09-18 10:02:33,3612376
2021-09-18 10:03:03,1504248
2021-09-18 10:03:33,1112424
2021-09-18 10:04:03,1572232
2021-09-18 10:04:33,60860608
2021-09-18 10:05:03,69666920
2021-09-18 10:05:33,96282520
2021-09-18 10:06:03,86744144
2021-09-18 10:07:03,96217640
2021-09-18 10:07:33,80003464
2021-09-18 10:08:03,5644928
2021-09-18 10:08:33,1428528
2021-09-18 10:09:03,1279288
2021-09-18 10:09:33,1442352
2021-09-18 10:10:03,10416680
2021-09-18 10:10:33,682080
2021-09-18 10:11:03,16231000
2021-09-18 10:11:33,659848
2021-09-18 10:12:03,470696
2021-09-18 10:12:33,86869472
2021-09-18 10:13:03,23226936
2021-09-18 10:13:33,16260816
2021-09-18 10:14:03,757144
2021-09-18 10:14:33,711256
2021-09-18 10:15:03,587016
2021-09-18 10:15:33,3672392
2021-09-18 10:16:03,1542472
2021-09-18 10:16:34,3375544
2021-09-18 10:17:03,3614272
2021-09-18 10:17:33,7513632
2021-09-18 10:18:03,1226928
2021-09-18 10:18:33,1119088
2021-09-18 10:19:03,1009088
2021-09-18 10:19:33,2200200
2021-09-18 10:20:03,1315960
2021-09-18 10:20:33,1264888
2021-09-18 10:21:03,28278896
2021-09-18 10:21:33,690528
2021-09-18 10:22:03,1192904
2021-09-18 10:22:33,470208
2021-09-18 10:23:03,841088
2021-09-18 10:23:33,3544920
2021-09-18 10:24:03,820240
2021-09-18 10:24:33,638200
2021-09-18 10:25:03,1019680
2021-09-18 10:25:33,363776
2021-09-18 10:26:03,3959672
2021-09-18 10:26:34,5776008
2021-09-18 10:27:03,1818248
2021-09-18 10:27:33,914928
2021-09-18 10:28:03,1367056
2021-09-18 10:28:33,2177640
2021-09-18 10:29:03,1461552
2021-09-18 10:29:33,17499032
2021-09-18 10:30:03,33106672
2021-09-18 10:30:33,6628776
2021-09-18 10:31:03,1572696
2021-09-18 10:31:33,23867848
2021-09-18 10:32:03,1479688
2021-09-18 10:32:33,1414632
2021-09-18 10:33:03,4626712
2021-09-18 10:33:33,745272
2021-09-18 10:34:03,715448
2021-09-18 10:34:33,11167192
2021-09-18 10:35:03,1100200
2021-09-18 10:35:33,22675256
2021-09-18 10:36:03,646288
2021-09-18 10:36:33,44444576
2021-09-18 10:37:03,118567280
2021-09-18 10:37:33,177728504
2021-09-18 10:38:03,36166536
2021-09-18 10:38:33,47673000
2021-09-18 10:39:03,55733592
2021-09-18 10:39:33,54883912
2021-09-18 10:40:33,4233744
2021-09-18 10:41:03,823792
2021-09-18 10:41:33,1074320
2021-09-18 10:42:03,7148896
2021-09-18 10:42:33,3182600
2021-09-18 10:43:03,956824
2021-09-18 10:43:33,867344
2021-09-18 10:44:03,1686232
2021-09-18 10:44:33,614088
2021-09-18 10:45:03,593656
2021-09-18 10:45:33,6697168
2021-09-18 10:46:03,490944
2021-09-18 10:46:33,735496
2021-09-18 10:47:03,755264
2021-09-18 10:47:33,747632
2021-09-18 10:48:03,1372936
2021-09-18 10:48:33,858376
2021-09-18 10:49:03,761368
2021-09-18 10:49:33,605472
2021-09-18 10:50:03,522216
2021-09-18 10:50:33,456360
2021-09-18 10:51:03,41222896
2021-09-18 10:51:33,42903256
2021-09-18 10:52:03,31317536
2021-09-18 10:52:33,1407064
2021-09-18 10:53:04,951440
2021-09-18 10:53:33,1471464
2021-09-18 10:54:03,1107144
2021-09-18 10:54:33,3611408
2021-09-18 10:55:03,591648
2021-09-18 10:55:33,1394840
2021-09-18 10:56:03,8313288
2021-09-18 10:56:33,2371536
2021-09-18 10:57:03,2648208
2021-09-18 10:57:33,10217912
2021-09-18 10:58:03,2869360
2021-09-18 10:58:33,3161216
2021-09-18 10:59:03,939168
2021-09-18 10:59:33,1061520
2021-09-18 11:00:03,2751720
2021-09-18 11:00:33,2298048
2021-09-18 11:01:03,1976032
2021-09-18 11:01:34,2405544
2021-09-18 11:02:03,3484528
2021-09-18 11:02:33,3287280
2021-09-18 11:03:03,2698416
2021-09-18 11:03:34,3298800
2021-09-18 11:04:03,3132024
2021-09-18 11:04:34,4048616
2021-09-18 11:05:03,4668096
2021-09-18 11:05:34,3075216
2021-09-18 11:06:03,3576216
2021-09-18 11:06:34,5564376
2021-09-18 11:07:03,7688256
2021-09-18 11:07:34,34468008
2021-09-18 11:08:03,3771944
2021-09-18 11:08:33,1895728
2021-09-18 11:09:04,5283528
