time;download
2020-01-26 15:00:00;925.7278
2020-01-26 21:00:00;919.71485
2020-01-27 03:00:00;864.11945
2020-01-27 09:00:00;532.1218166666666
2020-01-27 15:00:00;747.2220666666666
2020-01-27 21:00:00;908.0982
2020-01-28 03:00:00;798.5348666666665
2020-01-28 09:00:00;677.6750000000001
2020-01-28 15:00:00;941.5619333333334
2020-01-28 21:00:00;1108.53125
2020-01-29 03:00:00;1103.7683333333334
2020-01-29 09:00:00;669.9569333333334
2020-01-29 15:00:00;889.8166666666666
2020-01-29 21:00:00;1195.1776166666666
2020-01-30 03:00:00;1059.8783333333333
2020-01-30 09:00:00;680.8980666666666
2020-01-30 15:00:00;828.84375
2020-01-30 21:00:00;977.4315166666667
2020-01-31 03:00:00;992.8926500000001
2020-01-31 09:00:00;582.1408333333333
2020-01-31 15:00:00;721.2352833333334
2020-01-31 21:00:00;969.3240499999998
2020-02-01 03:00:00;1009.5637333333334
2020-02-01 09:00:00;1119.1701333333333
2020-02-01 15:00:00;1051.4301333333333
2020-02-01 21:00:00;1076.2355833333334
2020-02-02 03:00:00;1104.93
2020-02-02 09:00:00;1156.43445
2020-02-02 15:00:00;1127.4811
2020-02-02 21:00:00;1163.9430666666667
2020-02-03 03:00:00;1067.7922166666667
2020-02-03 09:00:00;734.88375
2020-02-03 15:00:00;844.4959666666667
2020-02-03 21:00:00;1056.3240166666667
2020-02-04 03:00:00;964.7156999999999
2020-02-04 09:00:00;720.4060666666668
2020-02-04 15:00:00;876.4956833333332
2020-02-04 21:00:00;981.1405666666668
2020-02-05 03:00:00;893.8066833333334
2020-02-05 09:00:00;683.11015
2020-02-05 15:00:00;800.7072166666667
2020-02-05 21:00:00;884.9164000000001
2020-02-06 03:00:00;863.6157166666667
2020-02-06 09:00:00;632.9789
2020-02-06 15:00:00;838.7521666666667
2020-02-06 21:00:00;1018.7968000000001
2020-02-07 03:00:00;943.2584666666667
2020-02-07 09:00:00;685.9986166666667
2020-02-07 15:00:00;942.1616666666665
2020-02-07 21:00:00;1179.1962500000002
2020-02-08 03:00:00;1075.1852666666668
2020-02-08 09:00:00;1166.6988666666668
2020-02-08 15:00:00;1161.7391833333334
2020-02-08 21:00:00;1099.96195
2020-02-09 03:00:00;1094.2929333333332
2020-02-09 09:00:00;1102.6729166666667
2020-02-09 15:00:00;1082.8388833333333
2020-02-09 21:00:00;1097.4079333333336
2020-02-10 03:00:00;1067.5562666666665
2020-02-10 09:00:00;598.0441666666667
2020-02-10 15:00:00;780.5122166666666
2020-02-10 21:00:00;936.8595833333334
2020-02-11 03:00:00;941.6097166666665
2020-02-11 09:00:00;707.4998666666667
2020-02-11 15:00:00;901.8314
2020-02-11 21:00:00;1083.6587333333332
2020-02-12 03:00:00;1014.9020833333334
2020-02-12 09:00:00;261.1453833333333
2020-02-12 15:00:00;278.36038333333335
2020-02-12 21:00:00;527.4625
2020-02-13 03:00:00;443.88571666666667
2020-02-13 09:00:00;469.06181666666663
2020-02-13 15:00:00;819.9640333333333
2020-02-13 21:00:00;925.2069333333333
2020-02-14 03:00:00;820.45835
2020-02-14 09:00:00;653.1872166666667
2020-02-14 15:00:00;850.8135833333334
2020-02-14 21:00:00;989.1691999999999
2020-02-15 03:00:00;1074.99975
2020-02-15 09:00:00;1030.13235
2020-02-15 15:00:00;1014.3602666666666
2020-02-15 21:00:00;1074.3073666666667
2020-02-16 03:00:00;1026.2834500000001
2020-02-16 09:00:00;1055.2840333333336
2020-02-16 15:00:00;1058.9465
2020-02-16 21:00:00;1065.8939500000001
2020-02-17 03:00:00;904.82125
2020-02-17 09:00:00;587.4859666666666
2020-02-17 15:00:00;836.5169500000001
2020-02-17 21:00:00;549.3340833333334
2020-02-18 03:00:00;518.8054166666667
2020-02-18 09:00:00;1831.7241833333335
2020-02-18 15:00:00;1984.1663833333332
2020-02-18 21:00:00;2344.285983333333
2020-02-19 03:00:00;2616.5049999999997
2020-02-19 09:00:00;1666.3433333333332
2020-02-19 15:00:00;2088.2185999999997
2020-02-19 21:00:00;2380.0226333333335
2020-02-20 03:00:00;1279.5893
2020-02-20 09:00:00;970.7881833333334
2020-02-20 15:00:00;872.8180666666666
2020-02-20 21:00:00;866.0370666666668
2020-02-21 03:00:00;819.3782
2020-02-21 09:00:00;973.8683333333335
2020-02-21 15:00:00;999.5907499999998
2020-02-21 21:00:00;949.0733166666668
2020-02-22 03:00:00;812.0466833333334
2020-02-22 09:00:00;890.0715166666665
2020-02-22 15:00:00;996.1859666666666
2020-02-22 21:00:00;1010.0641666666667
2020-02-23 03:00:00;915.8259666666668
2020-02-23 09:00:00;855.0575166666666
2020-02-23 15:00:00;914.6664000000001
2020-02-23 21:00:00;976.0441666666666
2020-02-24 03:00:00;846.0725000000001
2020-02-24 09:00:00;866.5585000000001
2020-02-24 15:00:00;899.1685666666666
2020-02-24 21:00:00;855.19735
2020-02-25 03:00:00;870.8251333333334
2020-02-25 09:00:00;848.4111166666667
2020-02-25 15:00:00;864.8611000000001
2020-02-25 21:00:00;898.6666666666666
2020-02-26 03:00:00;852.3694500000001
2020-02-26 09:00:00;994.1730666666666
2020-02-26 15:00:00;925.9478666666668
2020-02-26 21:00:00;845.9480166666667
2020-02-27 03:00:00;866.0518666666667
2020-02-27 09:00:00;901.2600333333334
2020-02-27 15:00:00;883.2958333333332
2020-02-27 21:00:00;931.3318166666667
2020-02-28 03:00:00;1068.83125
2020-02-28 09:00:00;1632.98165
2020-02-28 15:00:00;2375.4616666666666
2020-02-28 21:00:00;2717.584166666667
2020-02-29 03:00:00;2523.745966666667
2020-02-29 09:00:00;2806.9961166666667
2020-02-29 15:00:00;2769.7618166666666
2020-02-29 21:00:00;2427.885
2020-03-01 03:00:00;2231.28095
2020-03-01 09:00:00;2682.9533166666665
2020-03-01 15:00:00;2635.5573666666664
2020-03-01 21:00:00;2479.3505499999997
2020-03-02 03:00:00;2621.8737666666666
2020-03-02 09:00:00;1334.2677833333335
2020-03-02 15:00:00;1198.6455666666668
2020-03-02 21:00:00;1104.0334833333334
2020-03-03 03:00:00;1133.9770833333332
2020-03-03 09:00:00;957.0958333333334
2020-03-03 15:00:00;903.6205333333334
2020-03-03 21:00:00;955.4043
2020-03-04 03:00:00;1022.2037666666665
2020-03-04 09:00:00;940.5004166666668
2020-03-04 15:00:00;974.0143166666667
2020-03-04 21:00:00;1008.9098666666667
